"Mppcv";"Mppnm_";"Link2MPG";"Link2PVT"
"3872728";"Nexavar (Abacus) compr. pellic. 112 x 200 mg";"http://www.cbip.be/fr/contents/jump?amppid=170464";"http://www.cbip.be/fr/contents/jump?amppid=170464&view=pvt"
"2437259";"Nu-Gel gel 3 x 15 g";"http://www.cbip.be/fr/contents/jump?amppid=190363";"http://www.cbip.be/fr/contents/jump?amppid=190363&view=pvt"
"2437267";"Nu-Gel gel 2 x 25 g";"http://www.cbip.be/fr/contents/jump?amppid=190371";"http://www.cbip.be/fr/contents/jump?amppid=190371&view=pvt"
"1547447";"Alprazolam EG compr. (séc.) 20 x 1 mg";"http://www.cbip.be/fr/contents/jump?amppid=23952";"http://www.cbip.be/fr/contents/jump?amppid=23952&view=pvt"
"2328045";"Nexavar compr. pellic. 112 x 200 mg";"http://www.cbip.be/fr/contents/jump?amppid=39859";"http://www.cbip.be/fr/contents/jump?amppid=39859&view=pvt"
"0020537";"Lorazepam EG compr. (séc.) 50 x 2,5 mg";"http://www.cbip.be/fr/contents/jump?amppid=190355";"http://www.cbip.be/fr/contents/jump?amppid=190355&view=pvt"
"4612644";"Nexviadyme sol. perf. à diluer (pdr) i.v. [flac.] 1 x 100 mg";"http://www.cbip.be/fr/contents/jump?amppid=191213";"http://www.cbip.be/fr/contents/jump?amppid=191213&view=pvt"
"2990166";"Alprazolam EG compr. (séc.) 60 x 2 mg";"http://www.cbip.be/fr/contents/jump?amppid=70656";"http://www.cbip.be/fr/contents/jump?amppid=70656&view=pvt"
"4490959";"Ngenla sol. inj. s.c. [stylo prérempli] 1 x 24 mg / 1,2 ml";"http://www.cbip.be/fr/contents/jump?amppid=187153";"http://www.cbip.be/fr/contents/jump?amppid=187153&view=pvt"
"4490967";"Ngenla sol. inj. s.c. [stylo prérempli] 1 x 60 mg / 1,2 ml";"http://www.cbip.be/fr/contents/jump?amppid=187161";"http://www.cbip.be/fr/contents/jump?amppid=187161&view=pvt"
"4265112";"Nilemdo compr. pellic. 28 x 180 mg";"http://www.cbip.be/fr/contents/jump?amppid=180976";"http://www.cbip.be/fr/contents/jump?amppid=180976&view=pvt"
"3960697";"PermaFoam Classic pansement Concave 10 x (16,5 x 18 cm)";"http://www.cbip.be/fr/contents/jump?amppid=104810";"http://www.cbip.be/fr/contents/jump?amppid=104810&view=pvt"
"4265096";"Nilemdo compr. pellic. 98 x 180 mg";"http://www.cbip.be/fr/contents/jump?amppid=180992";"http://www.cbip.be/fr/contents/jump?amppid=180992&view=pvt"
"2950996";"Nimenrix sol. inj. (pdr + solv.) i.m. [flac. + ser. préremplie] 1 dos.";"http://www.cbip.be/fr/contents/jump?amppid=68163";"http://www.cbip.be/fr/contents/jump?amppid=68163&view=pvt"
"4630208";"Nimenrix (Orifarm) sol. inj. (pdr + solv.) i.m. [flac. + ser. préremplie] 1 dos.";"http://www.cbip.be/fr/contents/jump?amppid=188128";"http://www.cbip.be/fr/contents/jump?amppid=188128&view=pvt"
"4130480";"Ninlaro (Abacus) gél. 3 x 4 mg";"http://www.cbip.be/fr/contents/jump?amppid=172437";"http://www.cbip.be/fr/contents/jump?amppid=172437&view=pvt"
"3652013";"Ninlaro gél. 3 x 2,3 mg";"http://www.cbip.be/fr/contents/jump?amppid=153015";"http://www.cbip.be/fr/contents/jump?amppid=153015&view=pvt"
"3652021";"Ninlaro gél. 3 x 3 mg";"http://www.cbip.be/fr/contents/jump?amppid=153023";"http://www.cbip.be/fr/contents/jump?amppid=153023&view=pvt"
"3652039";"Ninlaro gél. 3 x 4 mg";"http://www.cbip.be/fr/contents/jump?amppid=153031";"http://www.cbip.be/fr/contents/jump?amppid=153031&view=pvt"
"1547439";"Alprazolam EG compr. (séc.) 20 x 0,25 mg";"http://www.cbip.be/fr/contents/jump?amppid=23945";"http://www.cbip.be/fr/contents/jump?amppid=23945&view=pvt"
"2730687";"Norvir compr. pellic. 90 x 100 mg";"http://www.cbip.be/fr/contents/jump?amppid=55905";"http://www.cbip.be/fr/contents/jump?amppid=55905&view=pvt"
"3365293";"Norvir susp. (pdr, sachet) 30 x 100 mg";"http://www.cbip.be/fr/contents/jump?amppid=137711";"http://www.cbip.be/fr/contents/jump?amppid=137711&view=pvt"
"3128014";"NovoEight sol. inj. (pdr + solv.) i.v. [flac. + ser. préremplie] 1 000 UI";"http://www.cbip.be/fr/contents/jump?amppid=129874";"http://www.cbip.be/fr/contents/jump?amppid=129874&view=pvt"
"3128022";"NovoEight sol. inj. (pdr + solv.) i.v. [flac. + ser. préremplie] 1 500 UI";"http://www.cbip.be/fr/contents/jump?amppid=129882";"http://www.cbip.be/fr/contents/jump?amppid=129882&view=pvt"
"3128030";"NovoEight sol. inj. (pdr + solv.) i.v. [flac. + ser. préremplie] 2 000 UI";"http://www.cbip.be/fr/contents/jump?amppid=129890";"http://www.cbip.be/fr/contents/jump?amppid=129890&view=pvt"
"3127990";"NovoEight sol. inj. (pdr + solv.) i.v. [flac. + ser. préremplie] 250 UI";"http://www.cbip.be/fr/contents/jump?amppid=129858";"http://www.cbip.be/fr/contents/jump?amppid=129858&view=pvt"
"3128063";"NovoEight sol. inj. (pdr + solv.) i.v. [flac. + ser. préremplie] 3 000 UI";"http://www.cbip.be/fr/contents/jump?amppid=129908";"http://www.cbip.be/fr/contents/jump?amppid=129908&view=pvt"
"3128006";"NovoEight sol. inj. (pdr + solv.) i.v. [flac. + ser. préremplie] 500 UI";"http://www.cbip.be/fr/contents/jump?amppid=129866";"http://www.cbip.be/fr/contents/jump?amppid=129866&view=pvt"
"2074102";"NovoMix 30 30/70 susp. inj. s.c. FlexPen [stylo prérempli] 5 x 3 ml";"http://www.cbip.be/fr/contents/jump?amppid=32326";"http://www.cbip.be/fr/contents/jump?amppid=32326&view=pvt"
"2071694";"NovoMix 30 30/70 susp. inj. s.c. Penfill [cart.] 5 x 3 ml";"http://www.cbip.be/fr/contents/jump?amppid=32235";"http://www.cbip.be/fr/contents/jump?amppid=32235&view=pvt"
"2824167";"NovoMix 50 50/50 susp. inj. s.c. FlexPen [stylo prérempli] 5 x 3 ml";"http://www.cbip.be/fr/contents/jump?amppid=59154";"http://www.cbip.be/fr/contents/jump?amppid=59154&view=pvt"
"2454726";"NovoMix 50 50/50 susp. inj. s.c. Penfill [cart.] 5 x 3 ml";"http://www.cbip.be/fr/contents/jump?amppid=43968";"http://www.cbip.be/fr/contents/jump?amppid=43968&view=pvt"
"1578137";"NovoNorm compr. 120 x 0,5 mg";"http://www.cbip.be/fr/contents/jump?amppid=24851";"http://www.cbip.be/fr/contents/jump?amppid=24851&view=pvt"
"1578145";"NovoNorm compr. 120 x 1 mg";"http://www.cbip.be/fr/contents/jump?amppid=24869";"http://www.cbip.be/fr/contents/jump?amppid=24869&view=pvt"
"4663662";"Solifenacine / Tamsulosine Teva 6/0,4 compr. lib. modif. 30 x";"http://www.cbip.be/fr/contents/jump?amppid=190413";"http://www.cbip.be/fr/contents/jump?amppid=190413&view=pvt"
"1578152";"NovoNorm compr. 120 x 2 mg";"http://www.cbip.be/fr/contents/jump?amppid=24877";"http://www.cbip.be/fr/contents/jump?amppid=24877&view=pvt"
"4641494";"Omic (Orifarm) compr. lib. prol. Ocas 30 x 0,4 mg";"http://www.cbip.be/fr/contents/jump?amppid=190744";"http://www.cbip.be/fr/contents/jump?amppid=190744&view=pvt"
"1576065";"NovoRapid sol. inj./perf. i.v./s.c. [flac.] 1 x 10 ml 100 U / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=24778";"http://www.cbip.be/fr/contents/jump?amppid=24778&view=pvt"
"4663761";"Solifenacine / Tamsulosine Teva 6/0,4 compr. lib. modif. 90 x";"http://www.cbip.be/fr/contents/jump?amppid=190421";"http://www.cbip.be/fr/contents/jump?amppid=190421&view=pvt"
"3304268";"NovoRapid sol. inj./perf. s.c. PumpCart [cart.] 5 x 1,6 ml 100 U / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=139311";"http://www.cbip.be/fr/contents/jump?amppid=139311&view=pvt"
"1576081";"NovoRapid sol. inj. s.c. FlexPen [stylo prérempli] 5 x 3 ml 100 U / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=24794";"http://www.cbip.be/fr/contents/jump?amppid=24794&view=pvt"
"1576073";"NovoRapid sol. inj. s.c. Penfill [cart.] 5 x 3 ml 100 U / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=24786";"http://www.cbip.be/fr/contents/jump?amppid=24786&view=pvt"
"1622745";"Captopril EG compr. (séc.) 60 x 100 mg";"http://www.cbip.be/fr/contents/jump?amppid=25924";"http://www.cbip.be/fr/contents/jump?amppid=25924&view=pvt"
"2562809";"NovoSeven 1 mg sol. inj. (pdr + solv.) i.v. [flac. + ser. préremplie] 50 000 UI";"http://www.cbip.be/fr/contents/jump?amppid=47571";"http://www.cbip.be/fr/contents/jump?amppid=47571&view=pvt"
"1569607";"Actisorb Silver 220 pansement 10 x (9,5 x 6,5 cm)";"http://www.cbip.be/fr/contents/jump?amppid=190918";"http://www.cbip.be/fr/contents/jump?amppid=190918&view=pvt"
"2562825";"NovoSeven 2 mg sol. inj. (pdr + solv.) i.v. [flac. + ser. préremplie] 100 000 UI";"http://www.cbip.be/fr/contents/jump?amppid=47597";"http://www.cbip.be/fr/contents/jump?amppid=47597&view=pvt"
"2562841";"NovoSeven 5 mg sol. inj. (pdr + solv.) i.v. [flac. + ser. préremplie] 250 000 UI";"http://www.cbip.be/fr/contents/jump?amppid=47613";"http://www.cbip.be/fr/contents/jump?amppid=47613&view=pvt"
"4663738";"Noxarem Melatonine compr. (séc.) Forte 50 x 5 mg";"http://www.cbip.be/fr/contents/jump?amppid=190405";"http://www.cbip.be/fr/contents/jump?amppid=190405&view=pvt"
"0099382";"Zaditen gél. 50 x 1 mg";"http://www.cbip.be/fr/contents/jump?amppid=4267";"http://www.cbip.be/fr/contents/jump?amppid=4267&view=pvt"
"3188935";"Noxafil sol. perf. à diluer i.v. [flac.] 1 x 300 mg / 16,7 ml";"http://www.cbip.be/fr/contents/jump?amppid=128579";"http://www.cbip.be/fr/contents/jump?amppid=128579&view=pvt"
"2455236";"Noxafil sirop susp. 105 ml 200 mg / 5 ml";"http://www.cbip.be/fr/contents/jump?amppid=44032";"http://www.cbip.be/fr/contents/jump?amppid=44032&view=pvt"
"3811239";"Nplate sol. inj. (pdr) s.c. [flac.] 1 x 125 µg";"http://www.cbip.be/fr/contents/jump?amppid=165142";"http://www.cbip.be/fr/contents/jump?amppid=165142&view=pvt"
"1569581";"Actisorb Silver 220 pansement 10 x (10,5 x 10,5 cm)";"http://www.cbip.be/fr/contents/jump?amppid=190926";"http://www.cbip.be/fr/contents/jump?amppid=190926&view=pvt"
"1569565";"Actisorb Silver 220 pansement 10 x (19 x 10,5 cm)";"http://www.cbip.be/fr/contents/jump?amppid=190934";"http://www.cbip.be/fr/contents/jump?amppid=190934&view=pvt"
"2730299";"Injectafer 50 mg / 1 ml disp. inj./perf. i.v. [flac.] 5 x 500 mg / 10 ml";"http://www.cbip.be/fr/contents/jump?amppid=55871";"http://www.cbip.be/fr/contents/jump?amppid=55871&view=pvt"
"2718120";"Nplate sol. inj. (pdr + solv.) s.c. [flac. + ser. préremplie] 1 x 250 µg";"http://www.cbip.be/fr/contents/jump?amppid=55509";"http://www.cbip.be/fr/contents/jump?amppid=55509&view=pvt"
"2718195";"Nplate sol. inj. (pdr + solv.) s.c. [flac. + ser. préremplie] 1 x 500 µg";"http://www.cbip.be/fr/contents/jump?amppid=55517";"http://www.cbip.be/fr/contents/jump?amppid=55517&view=pvt"
"4254942";"Nubeqa compr. pellic. 112 x 300 mg";"http://www.cbip.be/fr/contents/jump?amppid=179606";"http://www.cbip.be/fr/contents/jump?amppid=179606&view=pvt"
"2981082";"Venoruton (Impexeco) compr. Forte 100 x 500 mg";"http://www.cbip.be/fr/contents/jump?amppid=67447";"http://www.cbip.be/fr/contents/jump?amppid=67447&view=pvt"
"3919271";"Nucala (Abacus) sol. inj. (pdr) s.c. [flac.] 1 x 100 mg";"http://www.cbip.be/fr/contents/jump?amppid=169961";"http://www.cbip.be/fr/contents/jump?amppid=169961&view=pvt"
"4156832";"Nucala (Abacus) sol. inj. s.c. [stylo prérempli] 1 x 100 mg / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=172718";"http://www.cbip.be/fr/contents/jump?amppid=172718&view=pvt"
"3960671";"PermaFoam Classic pansement Tracheostomy 10 x (8 x 8 cm)";"http://www.cbip.be/fr/contents/jump?amppid=104703";"http://www.cbip.be/fr/contents/jump?amppid=104703&view=pvt"
"3960622";"PermaFoam Classic pansement [Rond] 10 x (6 cm)";"http://www.cbip.be/fr/contents/jump?amppid=104711";"http://www.cbip.be/fr/contents/jump?amppid=104711&view=pvt"
"3406360";"Atrauman Silicone pansement 10 x (5 x 7 cm)";"http://www.cbip.be/fr/contents/jump?amppid=190553";"http://www.cbip.be/fr/contents/jump?amppid=190553&view=pvt"
"3164357";"Atrauman Silicone pansement 5 x (20 x 30 cm)";"http://www.cbip.be/fr/contents/jump?amppid=190561";"http://www.cbip.be/fr/contents/jump?amppid=190561&view=pvt"
"4254934";"Nucala (Abacus) sol. inj. s.c. [stylo prérempli] 3 x 100 mg / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=174219";"http://www.cbip.be/fr/contents/jump?amppid=174219&view=pvt"
"3164332";"Atrauman Silicone pansement 5 x (7,5 x 10 cm)";"http://www.cbip.be/fr/contents/jump?amppid=190504";"http://www.cbip.be/fr/contents/jump?amppid=190504&view=pvt"
"3406378";"Atrauman Silicone pansement 10 x (7,5 x 10 cm)";"http://www.cbip.be/fr/contents/jump?amppid=190512";"http://www.cbip.be/fr/contents/jump?amppid=190512&view=pvt"
"3406386";"Atrauman Silicone pansement 10 x (10 x 20 cm)";"http://www.cbip.be/fr/contents/jump?amppid=190520";"http://www.cbip.be/fr/contents/jump?amppid=190520&view=pvt"
"3406352";"Atrauman Silicone pansement 5 x (5 x 7 cm)";"http://www.cbip.be/fr/contents/jump?amppid=190546";"http://www.cbip.be/fr/contents/jump?amppid=190546&view=pvt"
"3434750";"Nucala sol. inj. (pdr) s.c. [flac.] 1 x 100 mg";"http://www.cbip.be/fr/contents/jump?amppid=134981";"http://www.cbip.be/fr/contents/jump?amppid=134981&view=pvt"
"4106902";"Nucala sol. inj. s.c. [stylo prérempli] 1 x 100 mg / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=170175";"http://www.cbip.be/fr/contents/jump?amppid=170175&view=pvt"
"4106910";"Nucala sol. inj. s.c. [stylo prérempli] 3 x 100 mg / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=172569";"http://www.cbip.be/fr/contents/jump?amppid=172569&view=pvt"
"4106936";"Nucala sol. inj. s.c. [ser. préremplie] 1 x 100 mg / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=170183";"http://www.cbip.be/fr/contents/jump?amppid=170183&view=pvt"
"4513974";"Nucala sol. inj. s.c. [ser. préremplie] 1 x 40 mg / 0,4 ml";"http://www.cbip.be/fr/contents/jump?amppid=186437";"http://www.cbip.be/fr/contents/jump?amppid=186437&view=pvt"
"4106928";"Nucala sol. inj. s.c. [ser. préremplie] 3 x 100 mg / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=172551";"http://www.cbip.be/fr/contents/jump?amppid=172551&view=pvt"
"1544469";"Suprasorb A pansement 10 x (10 x 20 cm)";"http://www.cbip.be/fr/contents/jump?amppid=103721";"http://www.cbip.be/fr/contents/jump?amppid=103721&view=pvt"
"3804960";"Bortezomib Teva sol. inj. (pdr) i.v./s.c. [flac.] 1 x 3,5 mg";"http://www.cbip.be/fr/contents/jump?amppid=181685";"http://www.cbip.be/fr/contents/jump?amppid=181685&view=pvt"
"1444207";"Pantozol compr. gastro-résist. 28 x 20 mg";"http://www.cbip.be/fr/contents/jump?amppid=21113";"http://www.cbip.be/fr/contents/jump?amppid=21113&view=pvt"
"4313862";"Resposorb Silicone pansement 10 x (20 x 20 cm)";"http://www.cbip.be/fr/contents/jump?amppid=190603";"http://www.cbip.be/fr/contents/jump?amppid=190603&view=pvt"
"4313896";"Resposorb Silicone pansement Border 10 x (10 x 10 cm)";"http://www.cbip.be/fr/contents/jump?amppid=190611";"http://www.cbip.be/fr/contents/jump?amppid=190611&view=pvt"
"4313904";"Resposorb Silicone pansement Border 10 x (12,5 x 12,5 cm)";"http://www.cbip.be/fr/contents/jump?amppid=190629";"http://www.cbip.be/fr/contents/jump?amppid=190629&view=pvt"
"4363677";"Resposorb Silicone pansement Border 10 x (17,5 x 17,5 cm)";"http://www.cbip.be/fr/contents/jump?amppid=190637";"http://www.cbip.be/fr/contents/jump?amppid=190637&view=pvt"
"4313854";"Resposorb Silicone pansement 10 x (10 x 20 cm)";"http://www.cbip.be/fr/contents/jump?amppid=190595";"http://www.cbip.be/fr/contents/jump?amppid=190595&view=pvt"
"4265120";"Nustendi 180/10 compr. pellic. 28 x";"http://www.cbip.be/fr/contents/jump?amppid=181008";"http://www.cbip.be/fr/contents/jump?amppid=181008&view=pvt"
"4265138";"Nustendi 180/10 compr. pellic. 98 x";"http://www.cbip.be/fr/contents/jump?amppid=181024";"http://www.cbip.be/fr/contents/jump?amppid=181024&view=pvt"
"1324698";"Valium compr. (séc.) 30 x 5 mg";"http://www.cbip.be/fr/contents/jump?amppid=18093";"http://www.cbip.be/fr/contents/jump?amppid=18093&view=pvt"
"3256369";"Nuwiq sol. inj. (pdr + solv.) i.v. [flac. + ser. préremplie] 1 000 UI";"http://www.cbip.be/fr/contents/jump?amppid=128439";"http://www.cbip.be/fr/contents/jump?amppid=128439&view=pvt"
"3256377";"Nuwiq sol. inj. (pdr + solv.) i.v. [flac. + ser. préremplie] 2 000 UI";"http://www.cbip.be/fr/contents/jump?amppid=128447";"http://www.cbip.be/fr/contents/jump?amppid=128447&view=pvt"
"3256344";"Nuwiq sol. inj. (pdr + solv.) i.v. [flac. + ser. préremplie] 250 UI";"http://www.cbip.be/fr/contents/jump?amppid=128413";"http://www.cbip.be/fr/contents/jump?amppid=128413&view=pvt"
"3256351";"Nuwiq sol. inj. (pdr + solv.) i.v. [flac. + ser. préremplie] 500 UI";"http://www.cbip.be/fr/contents/jump?amppid=128421";"http://www.cbip.be/fr/contents/jump?amppid=128421&view=pvt"
"3519014";"Ocrevus sol. perf. à diluer i.v. [flac.] 1 x 300 mg / 10 ml";"http://www.cbip.be/fr/contents/jump?amppid=155390";"http://www.cbip.be/fr/contents/jump?amppid=155390&view=pvt"
"2215184";"Duoderm pansement Signal 5 x (14 x 14 cm)";"http://www.cbip.be/fr/contents/jump?amppid=104869";"http://www.cbip.be/fr/contents/jump?amppid=104869&view=pvt"
"2215192";"Duoderm pansement Signal 5 x (20 x 20 cm)";"http://www.cbip.be/fr/contents/jump?amppid=104877";"http://www.cbip.be/fr/contents/jump?amppid=104877&view=pvt"
"3460755";"Odefsey 200/25/25 compr. pellic. 30 x";"http://www.cbip.be/fr/contents/jump?amppid=138768";"http://www.cbip.be/fr/contents/jump?amppid=138768&view=pvt"
"4201901";"Odefsey (Orifarm) 200/25/25 compr. pellic. 30 x";"http://www.cbip.be/fr/contents/jump?amppid=178699";"http://www.cbip.be/fr/contents/jump?amppid=178699&view=pvt"
"4219788";"Ofev (Abacus) caps. molle 60 x 100 mg";"http://www.cbip.be/fr/contents/jump?amppid=174235";"http://www.cbip.be/fr/contents/jump?amppid=174235&view=pvt"
"3263712";"Ofev caps. molle 60 x 100 mg";"http://www.cbip.be/fr/contents/jump?amppid=129924";"http://www.cbip.be/fr/contents/jump?amppid=129924&view=pvt"
"4651337";"Activelle (Orifarm) 1/0,5 compr. pellic. 3 x 28";"http://www.cbip.be/fr/contents/jump?amppid=190710";"http://www.cbip.be/fr/contents/jump?amppid=190710&view=pvt"
"4616421";"Ezetimibe / Rosuvastatin Sandoz 10/40 compr. pellic. 90 x";"http://www.cbip.be/fr/contents/jump?amppid=190702";"http://www.cbip.be/fr/contents/jump?amppid=190702&view=pvt"
"4641320";"Leflunomide AB compr. pellic. 100 x 20 mg";"http://www.cbip.be/fr/contents/jump?amppid=190678";"http://www.cbip.be/fr/contents/jump?amppid=190678&view=pvt"
"4570156";"Pregabalin AB gél. 14 x 75 mg";"http://www.cbip.be/fr/contents/jump?amppid=190652";"http://www.cbip.be/fr/contents/jump?amppid=190652&view=pvt"
"4570164";"Pregabalin AB gél. 56 x 75 mg";"http://www.cbip.be/fr/contents/jump?amppid=190660";"http://www.cbip.be/fr/contents/jump?amppid=190660&view=pvt"
"4616405";"Ezetimibe / Rosuvastatin Sandoz 10/10 compr. pellic. 90 x";"http://www.cbip.be/fr/contents/jump?amppid=190686";"http://www.cbip.be/fr/contents/jump?amppid=190686&view=pvt"
"4616413";"Ezetimibe / Rosuvastatin Sandoz 10/20 compr. pellic. 90 x";"http://www.cbip.be/fr/contents/jump?amppid=190694";"http://www.cbip.be/fr/contents/jump?amppid=190694&view=pvt"
"4641502";"Omic (Orifarm) compr. lib. prol. Ocas 90 x 0,4 mg";"http://www.cbip.be/fr/contents/jump?amppid=190751";"http://www.cbip.be/fr/contents/jump?amppid=190751&view=pvt"
"3263720";"Ofev caps. molle 60 x 150 mg";"http://www.cbip.be/fr/contents/jump?amppid=129932";"http://www.cbip.be/fr/contents/jump?amppid=129932&view=pvt"
"4685962";"Coveram (Orifarm) 10/10 compr. 90 x";"http://www.cbip.be/fr/contents/jump?amppid=190819";"http://www.cbip.be/fr/contents/jump?amppid=190819&view=pvt"
"0467233";"Cynarol compr. enr. 50 x 200 mg";"http://www.cbip.be/fr/contents/jump?amppid=8862";"http://www.cbip.be/fr/contents/jump?amppid=8862&view=pvt"
"3983202";"Ogivri sol. perf. à diluer (pdr) i.v. [flac.] 1 x 420 mg";"http://www.cbip.be/fr/contents/jump?amppid=170241";"http://www.cbip.be/fr/contents/jump?amppid=170241&view=pvt"
"4721213";"Legalon (Orifarm) gél. 60 x 140 mg";"http://www.cbip.be/fr/contents/jump?amppid=190835";"http://www.cbip.be/fr/contents/jump?amppid=190835&view=pvt"
"4641510";"Omic (Orifarm) compr. lib. prol. Ocas 200 x 0,4 mg";"http://www.cbip.be/fr/contents/jump?amppid=190769";"http://www.cbip.be/fr/contents/jump?amppid=190769&view=pvt"
"4581138";"Mirtazapine EG (Orifarm) compr. pellic. (séc.) 100 x 30 mg (UD)";"http://www.cbip.be/fr/contents/jump?amppid=190850";"http://www.cbip.be/fr/contents/jump?amppid=190850&view=pvt"
"4665139";"Tetralysal (Orifarm) gél. 56 x 300 mg";"http://www.cbip.be/fr/contents/jump?amppid=190777";"http://www.cbip.be/fr/contents/jump?amppid=190777&view=pvt"
"3049210";"Olanzapine Teva compr. pellic. 28 x 10 mg";"http://www.cbip.be/fr/contents/jump?amppid=74542";"http://www.cbip.be/fr/contents/jump?amppid=74542&view=pvt"
"3049186";"Olanzapine Teva compr. pellic. 28 x 5 mg";"http://www.cbip.be/fr/contents/jump?amppid=74518";"http://www.cbip.be/fr/contents/jump?amppid=74518&view=pvt"
"4679791";"Tritace (Orifarm) compr. (séc.) 56 x 10 mg";"http://www.cbip.be/fr/contents/jump?amppid=190892";"http://www.cbip.be/fr/contents/jump?amppid=190892&view=pvt"
"3049202";"Olanzapine Teva compr. pellic. 56 x 7,5 mg";"http://www.cbip.be/fr/contents/jump?amppid=74534";"http://www.cbip.be/fr/contents/jump?amppid=74534&view=pvt"
"3049228";"Olanzapine Teva compr. pellic. 98 x 10 mg";"http://www.cbip.be/fr/contents/jump?amppid=74559";"http://www.cbip.be/fr/contents/jump?amppid=74559&view=pvt"
"4721205";"Vermox (Orifarm) compr. (séc.) 6 x 100 mg";"http://www.cbip.be/fr/contents/jump?amppid=190900";"http://www.cbip.be/fr/contents/jump?amppid=190900&view=pvt"
