"MPcv";"Hyrcv";"Hyr_";"MPnm";"IRCV";"BT";"note";"pos";"WadaN";"WadaF";"rank";"nmcv";"Orphan";"SpecRules";"Narcotic";"Amb";"Hosp"
"23481-935";"0007971";"JBDH";"Risperdal";"00935";false;;;;;0;0;false;false;false;true;false
"23515-612";"0007971";"JBDH";"Risperidone EG";"00612";false;;;;;0;0;false;false;false;true;false
"22954-1263";"0025858";"LCBAE";"Remicade";"01263";false;;;;;0;0;false;false;false;true;false
"23481-1529";"0007971";"JBDH";"Risperdal";"01529";false;;;;;0;0;false;false;false;true;false
"31039-1818";"0007971";"JBDH";"Risperidone Teva";"01818";false;;;;;0;0;false;false;false;true;false
"9464-1263";"0019166";"RACD";"Esmeron";"01263";false;;;;;0;0;false;false;false;true;false
"23143-828";"0008581";"JFBD";"Requip";"00828";false;;;;;0;0;false;false;false;true;false
"16352-3491";"0009217";"JIAAE";"Maxalt";"03491";false;;;;;0;0;false;false;false;true;false
"497-570";"0017780";"AMG";"Adcirca";"00570";false;;;;;0;0;false;false;false;true;false
"40550-554";"0018895";"LDACA";"Navalit";"00554";false;;;;;0;0;false;false;false;true;false
"40543-1354";"0029025";"EAFE";"Ozempic";"01354";false;;;;;0;0;false;false;false;true;false
"9811-1347";"0018689";"JKAC";"Exelon";"01347";false;;;;;0;0;false;false;false;true;false
"18408-232";"0016147";"RBC";"Naropin";"00232";false;;;;;0;0;false;false;false;true;false
"23796-612";"0009852";"KABBC";"Roxithromycine EG";"00612";false;;;;;0;0;false;false;false;true;false
"28621-828";"0003566";"DAAAA";"Ventolin";"00828";false;;;"B2,d";"B2,d";0;0;false;false;false;true;false
"11031-455";"0003590";"DAABA";"Formoair";"00455";false;;;"d";"d";0;0;false;false;false;true;false
"24349-828";"0003608";"DAABD";"Serevent";"00828";false;;;"d";"d";0;0;false;false;false;true;false
"22269-1834";"0017939";"GBDA";"Prostaserene";"01834";false;;;;;0;0;false;false;false;true;false
"11023-1743";"0003590";"DAABA";"Formagal";"01743";false;;;"d";"d";0;0;false;false;false;true;false
"24356-1289";"0008219";"JCAAF";"Serlain";"01289";false;;;;;0;0;false;false;false;true;false
"24315-1073";"0007989";"JBDI";"Serdolect";"01073";false;;;;;0;0;false;false;false;true;false
"40576-257";"8902215";"MCAB";"Imfinzi";"00257";false;;;;;0;0;false;false;false;true;false
"11007-1636";"0003590";"DAABA";"Foradil";"01636";false;;;"d";"d";0;0;false;false;false;true;false
"6676-810";"0001586";"ALAC";"Crestor";"00810";false;;;;;0;0;false;false;false;true;false
"19349-1289";"0003590";"DAABA";"Novolizer Formoterol";"01289";false;;;"d";"d";0;0;false;false;false;true;false
"23069-2097";"0016469";"TACCA";"Renvela";"02097";false;;;;;0;0;false;false;false;true;false
"23705-1289";"0008581";"JFBD";"Ropinirole Viatris";"01289";false;;;;;0;0;false;false;false;true;false
"24398-612";"0008219";"JCAAF";"Sertraline EG";"00612";false;;;;;0;0;false;false;false;true;false
"24406-1289";"0008219";"JCAAF";"Sertraline Viatris";"01289";false;;;;;0;0;false;false;false;true;false
"24414-1636";"0008219";"JCAAF";"Sertraline Sandoz";"01636";false;;;;;0;0;false;false;false;true;false
"24422-1818";"0008219";"JCAAF";"Sertraline Teva";"01818";false;;;;;0;0;false;false;false;true;false
"25064-612";"0000513";"ADBC";"Spironolactone EG";"00612";false;;;"D";"D";0;0;false;false;false;true;false
"40592-1818";"0002972";"CDCA";"Aprepitant Teva";"01818";false;;;;;0;0;false;false;false;true;false
"22756-1446";"8902900";"LCAFBA";"Rapamune";"01446";false;;;;;0;0;false;false;false;true;false
"28704-240";"0006122";"GAAG";"Vesicare";"00240";false;;;;;0;0;false;false;false;true;false
"24851-596";"0017715";"EEED";"Somatostatine-Belpharma";"00596";false;;;;;0;0;false;false;false;true;false
"24869-596";"0017715";"EEED";"Somatostatine-Eumedica";"00596";false;;;;;0;0;false;false;false;true;false
"12823-828";"0009225";"JIAAF";"Imitrex";"00828";false;;;;;0;0;false;false;false;true;false
"28753-1289";"0019430";"GCAB";"Viagra";"01289";false;;;;;0;0;false;false;false;true;false
"14803-1289";"0002808";"TABCA";"Legalon-Sil";"01289";false;;;;;0;0;false;false;false;true;false
"22251-1289";"0017939";"GBDA";"Prosta-Urgenin";"01289";false;;;;;0;0;false;false;false;true;false
"1925-2097";"0001024";"AGBC";"Aprovel";"02097";false;;;;;0;0;false;false;false;true;false
"24620-1289";"0001594";"ALAD";"Simvastatine Viatris";"01289";false;;;;;0;0;false;false;false;true;false
"11643-1446";"0005074";"EECA";"Genotonorm";"01446";false;;;"H";"H";0;0;false;false;false;true;false
"26351-182";"0006221";"GBAD";"Terazosab";"00182";false;;;;;0;0;false;false;false;true;false
"3558-828";"0018457";"LACDA";"Boostrix Polio";"00828";false;;;;;0;0;false;false;false;true;false
"31955-2261";"0014811";"ONEA";"Biatain Silicone";"02261";false;;;;;0;0;false;false;false;true;false
"24596-1636";"0001594";"ALAD";"Simvastatin Sandoz";"01636";false;;;;;0;0;false;false;false;true;false
"24612-612";"0001594";"ALAD";"Simvastatine EG";"00612";false;;;;;0;0;false;false;false;true;false
"24638-1818";"0001594";"ALAD";"Simvastatine Teva";"01818";false;;;;;0;0;false;false;false;true;false
"24943-604";"0001263";"AHCEA";"Sotalex";"00604";false;;;"B";"B";0;0;false;false;false;true;false
"24968-1636";"0001263";"AHCEA";"Sotalol Sandoz";"01636";false;;;"B";"B";0;0;false;false;false;true;false
"23788-2097";"0009886";"KABCA";"Rovamycine";"02097";false;;;;;0;0;false;false;false;true;false
"794-1446";"0000513";"ADBC";"Aldactone";"01446";false;;;"D";"D";0;0;false;false;false;true;false
"25395-3244";"0017756";"RABD";"Sufenta";"03244";false;;;"N";"N";0;0;false;false;true;true;false
"18176-2014";"0014076";"OACC";"Myk-1";"02014";false;;;;;0;0;false;false;false;true;false
"9720-232";"0010231";"KAFA";"Eusaprim";"00232";false;;;;;0;0;false;false;false;true;false
"23911-1446";"0003426";"CGBA";"Salazopyrine";"01446";false;;;;;0;0;false;false;false;true;false
"25478-612";"0009225";"JIAAF";"Sumatriptan EG";"00612";false;;;;;0;0;false;false;false;true;false
"25502-1818";"0009225";"JIAAF";"Sumatriptan Teva";"01818";false;;;;;0;0;false;false;false;true;false
"25486-1289";"0009225";"JIAAF";"Sumatriptan Viatris";"01289";false;;;;;0;0;false;false;false;true;false
"40600-2444";"0028423";"PBCB";"Lecrolyn";"02444";false;;;;;0;0;false;false;false;true;false
"40618-3087";"0014738";"ONAA";"Medihoney Apinate";"03087";false;;;;;0;0;false;false;false;true;false
"3541-828";"0018440";"LACCA";"Boostrix";"00828";false;;;;;0;0;false;false;false;true;false
"16659-1230";"0014811";"ONEA";"Mepilex";"01230";false;;;;;0;0;false;false;false;true;false
"25593-1446";"8900706";"MBBKA";"Sutent";"01446";false;;;;;0;0;false;false;false;true;false
"40634-2402";"0014738";"ONAA";"Kliniderm Alginate";"02402";false;;;;;0;0;false;false;false;true;false
"6759-455";"0004143";"DCBA";"Curosurf";"00455";false;;;;;0;0;false;false;false;true;false
"7997-3756";"0007898";"JBCB";"Dogmatil";"03756";false;;;;;0;0;false;false;false;true;false
"21253-1701";"0000950";"AGAF";"Perindopril Servier";"01701";false;;;;;0;0;false;false;false;true;false
"24950-1289";"0001263";"AHCEA";"Sotalol Viatris";"01289";false;;;"B";"B";0;0;false;false;false;true;false
"25494-1636";"0009225";"JIAAF";"Sumatriptan Sandoz";"01636";false;;;;;0;0;false;false;false;true;false
"6742-174";"0014563";"OHAA";"Curatoderm";"00174";false;;;;;0;0;false;false;false;true;false
"22350-1040";"0018077";"OLC";"Protopic";"01040";false;;;;;0;0;false;false;false;true;false
"22103-240";"8902579";"LCADBA";"Prograft";"00240";false;;;;;0;0;false;false;false;true;false
"5223-570";"0019448";"GCAC";"Cialis";"00570";false;;;;;0;0;false;false;false;true;false
"19067-257";"0004697";"MEAA";"Nolvadex";"00257";false;;;"AO";"AO";0;0;false;false;false;true;false
"25775-1818";"0004697";"MEAA";"Tamoplex";"01818";false;;;"AO";"AO";0;0;false;false;false;true;false
"25791-1636";"0004697";"MEAA";"Tamoxifen Sandoz";"01636";false;;;"AO";"AO";0;0;false;false;false;true;false
"3095-3012";"0013201";"MBAA";"Beromun";"03012";false;;;;;0;0;false;false;false;true;false
"16998-372";"0000166";"AADF";"MicardisPlus";"00372";false;;;"D";"D";0;0;false;false;false;true;false
"16980-372";"0001057";"AGBF";"Micardis";"00372";false;;;;;0;0;false;false;false;true;false
"18549-596";"0009563";"KAAAEA";"Negaban";"00596";false;;;;;0;0;false;false;false;true;false
"26260-1263";"0017111";"MAADD";"Temodal";"01263";false;;;;;0;0;false;false;false;true;false
"3145-1289";"0015727";"QBAA";"Betahistine Viatris";"01289";false;;;;;0;0;false;false;false;true;false
"3137-612";"0015727";"QBAA";"Betahistine EG";"00612";false;;;;;0;0;false;false;false;true;false
"31542-3160";"0013417";"IEAB";"Cacit Vitamine D3";"03160";false;;;;;0;0;false;false;false;true;false
"31708-1636";"0013417";"IEAB";"Sandoz Ca-D";"01636";false;;;;;0;0;false;false;false;true;false
"26716-604";"0001891";"BAABAC";"Ticlid";"00604";false;;;;;0;0;false;false;false;true;false
"12625-182";"0006221";"GBAD";"Hytrin";"00182";false;;;;;0;0;false;false;false;true;false
"14431-1347";"0010538";"KBDA";"Lamisil";"01347";false;;;;;0;0;false;false;false;true;false
"26369-612";"0006221";"GBAD";"Terazosine EG";"00612";false;;;;;0;0;false;false;false;true;false
"3160-1818";"0015727";"QBAA";"Betahistine Teva";"01818";false;;;;;0;0;false;false;false;true;false
"40675-2402";"0014811";"ONEA";"Kliniderm Foam";"02402";false;;;;;0;0;false;false;false;true;false
"3194-1289";"0015727";"QBAA";"Betaserc";"01289";false;;;;;0;0;false;false;false;true;false
"13268-455";"0003780";"DAEA";"Inuvair";"00455";false;;;"c";"c";0;0;false;false;false;true;false
"27862-1164";"0017152";"NACA";"Ultra-Mg";"01164";false;;;;;0;0;false;false;false;true;false
"24919-2972";"0018317";"TACAB";"Sorbisterit";"02972";false;;;;;0;0;false;false;false;true;false
"11908-661";"0017681";"EEBB";"Glypressin";"00661";false;;;"M";"M";0;0;false;false;false;true;false
"25585-232";"0004804";"ECDB";"Sustanon 250";"00232";false;;;"A";"A";0;0;false;false;false;true;false
"7864-3491";"0014258";"OBAA";"Diprosone";"03491";false;;;"c";"c";0;0;false;false;false;true;false
"27995-2022";"0010074";"KAKBA";"Urfamycine";"02022";false;;;;;0;0;false;false;false;true;false
"3046-1453";"0016873";"NBBAA";"Benerva";"01453";false;;;;;0;0;false;false;false;true;false
"26666-2097";"0004580";"EBBA";"Thyrogen";"02097";false;;;;;0;0;false;false;false;true;false
"18911-1446";"0011700";"LABEC";"Nimenrix";"01446";false;;;;;0;0;false;false;false;true;false
"26419-612";"0010538";"KBDA";"Terbinafine EG";"00612";false;;;;;0;0;false;false;false;true;false
"26435-1636";"0010538";"KBDA";"Terbinafine Sandoz";"01636";false;;;;;0;0;false;false;false;true;false
"26443-1818";"0010538";"KBDA";"Terbinafine Teva";"01818";false;;;;;0;0;false;false;false;true;false
"14431-4150";"8001471";"KECJBB";"Lamisil";"04150";false;;;;;0;0;false;false;false;true;false
"40691-2402";"0014837";"ONFA";"Kliniderm Silicone";"02402";false;;;;;0;0;false;false;false;true;false
"8482-1347";"0025981";"PDFB";"Duotrav";"01347";false;;;"B";"B";0;0;false;false;false;true;false
"28068-4093";"0018499";"LACIA";"Uro-Vaxom";"04093";false;;;;;0;0;false;false;false;true;false
"12278-3103";"0005728";"FCCA";"Heria";"03103";false;;;"A";"A";0;0;false;false;false;true;false
"13128-1040";"0002055";"BABBABD";"Innohep";"01040";false;;;;;0;0;false;false;false;true;false
"26930-1347";"0015081";"PABD";"Tobrex";"01347";false;;;;;0;0;false;false;false;true;false
"19547-604";"0009993";"KAID";"Obracin";"00604";false;;;;;0;0;false;false;false;true;false
"26989-935";"0008797";"JGADA";"Topamax";"00935";false;;;;;0;0;false;false;false;true;false
"26997-612";"0008797";"JGADA";"Topiramate EG";"00612";false;;;;;0;0;false;false;false;true;false
"26781-1826";"0015396";"PDBC";"Timabak";"01826";false;;;"B";"B";0;0;false;false;false;true;false
"40683-2402";"0014811";"ONEA";"Kliniderm Foam Silicone";"02402";false;;;;;0;0;false;false;false;true;false
"14092-406";"0005009";"EDHA";"Kenacort A";"00406";false;;;"C";"C";0;0;false;false;false;true;false
"27946-3756";"0007534";"JAAF";"Uni-Tranxene";"03756";false;;;;;0;0;false;false;false;true;false
"26427-1289";"0010538";"KBDA";"Terbinafine Viatris";"01289";false;;;;;0;0;false;false;false;true;false
"430-596";"0017483";"BACC";"Actosolv";"00596";false;;;;;0;0;false;false;false;true;false
"28126-539";"0002741";"CCAA";"Ursofalk";"00539";false;;;;;0;0;false;false;false;true;false
"12484-1636";"0013060";"MADAB";"Hycamtin";"01636";false;;;;;0;0;false;false;false;true;false
"26898-1289";"0009993";"KAID";"Tobi";"01289";false;;;;;0;0;true;false;false;true;false
"27086-1289";"0000471";"ADABC";"Torrem";"01289";false;;;"D";"D";0;0;false;false;false;true;false
"29934-828";"0010793";"KDAD";"Zelitrex";"00828";false;;;;;0;0;false;false;false;true;false
"28175-1636";"0010793";"KDAD";"Valaciclovir Sandoz";"01636";false;;;;;0;0;false;false;false;true;false
"22897-1891";"0017830";"JADA";"Relaxine";"01891";false;;;;;0;0;false;false;false;true;false
"9860-1347";"0000174";"AADG";"Exforge";"01347";false;;;;;0;0;false;false;false;true;false
"6015-1347";"0000166";"AADF";"Co-Diovane";"01347";false;;;"D";"D";0;0;false;false;false;true;false
"8235-1982";"0017830";"JADA";"Dormiplant";"01982";false;;;;;0;0;false;false;false;true;false
"15388-836";"0016196";"SAAAA";"Lipiodol Ultra Fluide";"00836";false;;;;;0;0;false;false;false;true;false
"6205-1636";"0000166";"AADF";"Co-Valsartan Sandoz";"01636";false;;;"D";"D";0;0;false;false;false;true;false
"6189-612";"0000166";"AADF";"Co-Valsartan EG";"00612";false;;;"D";"D";0;0;false;false;false;true;false
"3103-299";"0028472";"LCBCBA";"Betaferon";"00299";false;;;;;0;0;false;false;false;true;false
"27771-2097";"0011809";"LABHA";"Typhim Vi";"02097";false;;;;;0;0;false;false;false;true;false
"7468-1289";"0006130";"GAAH";"Detrusitol";"01289";false;;;;;0;0;false;false;false;true;false
"28118-2022";"0002741";"CCAA";"Ursochol";"02022";false;;;;;0;0;false;false;false;true;false
"28183-604";"8900227";"KDFA";"Valcyte";"00604";false;;;;;0;0;false;false;false;true;false
"25130-2097";"0011486";"LAAMA";"Stamaril";"02097";false;;;;;0;0;false;false;false;true;false
"17350-1628";"8904500";"BCAAA";"Mircera";"01628";false;;;"H";"H";0;0;false;false;false;true;false
"22020-828";"0018358";"LACAA";"Priorix";"00828";false;;;;;0;0;false;false;false;true;false
"25940-1347";"8901001";"MBBBA";"Tasigna";"01347";false;;;;;0;0;false;false;false;true;false
"29785-1461";"0013243";"MDA";"Yondelis";"01461";false;;;;;0;0;false;false;false;true;false
"13615-1263";"0026211";"KDCDC";"Isentress";"01263";false;;;;;0;0;false;false;false;true;false
"9779-2097";"0012773";"MABBB";"Evoltra";"02097";true;;;;;0;0;false;false;false;true;false
"2485-1636";"0019570";"MABBE";"Atriance";"01636";true;;;;;0;0;false;false;false;true;false
"23234-406";"8900789";"MCCA";"Revlimid";"00406";true;;;;;0;0;false;false;false;true;false
"12963-927";"0016485";"TCA";"Increlex";"00927";true;;;"H";"H";0;0;false;false;false;true;false
"40097-174";"0021394";"LCBDDA";"Skilarence";"00174";false;;;;;0;0;false;false;false;true;false
"8805-1404";"0008649";"JFDC";"Eldepryl";"01404";false;;;"S";"S";0;0;false;false;false;true;false
"7773-1347";"0001065";"AGBG";"Diovane";"01347";false;;;;;0;0;false;false;false;true;false
"28290-612";"0001065";"AGBG";"Valsartan EG";"00612";false;;;;;0;0;false;false;false;true;false
"28316-1636";"0001065";"AGBG";"Valsartan Sandoz";"01636";false;;;;;0;0;false;false;false;true;false
"28357-1289";"0018036";"KAJB";"Vancomycine Viatris";"01289";false;;;;;0;0;false;false;false;true;false
"25916-2097";"0018028";"KAJA";"Targocid";"02097";true;;;;;0;0;false;false;false;true;false
"190-612";"0004002";"DBBAA";"Acetylcysteine EG";"00612";false;;;;;0;0;false;false;false;true;false
"28449-1602";"0015768";"QCAAA";"Vasocedine Pseudoephedrine";"01602";false;;;"S";"S";0;0;false;false;false;true;false
"4580-2162";"0000067";"AABA";"Catapressan";"02162";false;;;;;0;0;false;false;false;true;false
"8490-372";"0020602";"DACA";"Duovent";"00372";false;;;"B2";"B2";0;0;false;false;false;true;false
"2535-372";"0021105";"DABAA";"Atrovent";"00372";false;;;;;0;0;false;false;false;true;false
"6361-372";"0020602";"DACA";"Combivent";"00372";false;;;"d";"d";0;0;false;false;false;true;false
"22608-1818";"0003707";"DADAA";"Qvar";"01818";false;;;"c";"c";0;0;false;false;false;true;false
"16774-372";"0017475";"BACB";"Metalyse";"00372";false;;;;;0;0;false;false;false;true;false
"40725-1446";"0013201";"MBAA";"Mylotarg";"01446";false;;;;;0;0;true;false;false;true;false
"40709-1354";"0004259";"EAADA";"Tresiba";"01354";false;;;"H";"H";0;0;false;false;false;true;false
"20354-4150";"0015966";"QCBDA";"Otrivine Duo";"04150";false;;;;;0;0;false;false;false;true;false
"40733-1446";"0013201";"MBAA";"Trazimera";"01446";false;;;;;0;0;false;false;false;true;false
"10496-828";"0003731";"DADAC";"Flixotide";"00828";false;;;"c";"c";0;0;false;false;false;true;false
"3905-3624";"0002683";"CBC";"Buscopan";"03624";false;;;;;0;0;false;false;false;true;false
"40766-1818";"8900649";"MBBFA";"Gefitinib Teva";"01818";false;;;;;0;0;false;false;false;true;false
"5041-1818";"0012369";"LDAAB";"Cetirizine Teva";"01818";false;;;;;0;0;false;false;false;true;false
"30510-1909";"0012369";"LDAAB";"Zyrtec";"01909";false;;;;;0;0;false;false;false;true;false
"24331-828";"0003780";"DAEA";"Seretide";"00828";false;;;"c";"c";0;0;false;false;false;true;false
"20933-1453";"0003921";"DBAC";"Paracodine";"01453";false;;;;;0;0;false;false;false;true;false
"8193-596";"0004127";"DCAAA";"Dopram";"00596";false;;;"S";"S";0;0;false;false;false;true;false
"23317-1164";"8904773";"QCAEA";"Rhinofebryl";"01164";false;;;;;0;0;false;false;false;true;false
"505-1263";"0020669";"AMD";"Adempas";"01263";false;;;;;0;0;false;false;false;true;false
"40758-1818";"0006122";"GAAG";"Solifenacine Teva";"01818";false;;;;;0;0;false;false;false;true;false
"40782-612";"0006122";"GAAG";"Solifenacine EG";"00612";false;;;;;0;0;false;false;false;true;false
"40808-612";"0003756";"DADBA";"Budesonide EG";"00612";false;;;"c";"c";0;0;false;false;false;true;false
"40774-2964";"0016485";"TCA";"Vimizim";"02964";true;;;;;0;0;true;false;false;true;false
"18432-3491";"0025775";"QCBCBC";"Nasonex";"03491";false;;;"c";"c";0;0;false;false;false;true;false
"3962-3160";"0013409";"IEAA";"Cacit";"03160";false;;;;;0;0;false;false;false;true;false
"28431-1602";"0015867";"QCBBA";"Vasocedine Naphazoline";"01602";false;;;;;0;0;false;false;false;true;false
"14605-232";"0012807";"MABBF";"Lanvis";"00232";false;;;;;0;0;false;false;false;true;false
"39578-1560";"0003913";"DBAB";"Vicks Toux Sèche";"01560";false;;;;;0;0;false;false;false;true;false
"30098-877";"0003913";"DBAB";"Zirorphan";"00877";false;;;;;0;0;false;false;false;true;false
"40790-612";"0017855";"ICBB";"Febuxostat EG";"00612";false;;;;;0;0;false;false;false;true;false
"40832-2485";"0001586";"ALAC";"Rosuvastatin AB";"02485";false;;;;;0;0;false;false;false;true;false
"11866-1479";"0021402";"IDAA";"Glucosamine Pharma Nord";"01479";false;;;;;0;0;false;false;false;true;false
"31724-3780";"0013417";"IEAB";"Steovit";"03780";false;;;;;0;0;false;false;false;true;false
"1057-1289";"0015933";"QCBCCA";"Allergodil";"01289";false;;;;;0;0;false;false;false;true;false
"23333-3624";"0015883";"QCBBC";"Rhinospray Nez bouché";"03624";false;;;;;0;0;false;false;false;true;false
"18663-1560";"0015875";"QCBBB";"Nesivine";"01560";false;;;;;0;0;false;false;false;true;false
