"mppcv";"Stofcv";"ppid";"hyr_";"hyrcv_";"mpcv_";"mppnm_";"ppq";"ppgal";"InRank";"StofNm_";"Dim";"InX";"InQ";"InU";"Add";"InBasQ";"InBasU";"InQ2";"InU2";"Amb";"Hosp"
"0037820";"01365";"1";"PFE";"0026054";"8557-125";"Duratears 30/30/940 pommade opht. [sans cons.] 3,5g";0;"pommade opht. [sans cons.]";2;"paraffine (liquide)";;;30.0000;"mg";"/";1.0000;"g";0.0000;;true;false
"0037820";"01818";"1";"PFE";"0026054";"8557-125";"Duratears 30/30/940 pommade opht. [sans cons.] 3,5g";0;"pommade opht. [sans cons.]";3;"vaseline";;;940.0000;"mg";"/";1.0000;"g";0.0000;;true;false
"2739894";"00914";"1";"LBAA";"0011874";"19554-1370";"Octagam 10 % sol. perf. i.v. [flac.] 1x 10g/100ml";0;"sol. perf. i.v. [flac.]";1;"immunoglobulines";;;10.0000;"g";"/";100.0000;"ml";0.0000;;true;false
"0472787";"01990";"1";"ONBA";"0014753";"8425-2253";"Duoderm pansement Extra mince 10x (5x20cm)";0;"pansement Extra mince";1;"pas de principes actifs";"5 x 20 cm";;0.0000;;;0.0000;;0.0000;;true;false
"1589696";"01019";"1";"IBCA";"0007120";"1974-2097";"Arava compr. pellic. 100x 10mg";0;"compr. pellic.";1;"léflunomide";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"2497105";"01990";"1";"FBCAA";"0020826";"31229-3533";"Gynefix 200 dispositif i.utér. 1x";0;"dispositif i.utér.";1;"pas de principes actifs";;;0.0000;;;0.0000;;0.0000;;true;false
"1589704";"01019";"1";"IBCA";"0007120";"1974-2097";"Arava compr. pellic. 100x 20mg";0;"compr. pellic.";1;"léflunomide";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"4433835";"00506";"1";"JAAH";"0007567";"45179-612";"Diazepam Eurogenerics compr. (séc.) 60x 5mg";0;"compr. (séc.)";1;"diazépam";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"4423158";"00888";"1";"IAABB";"0006866";"44826-2485";"Ibuprofen AB compr. pellic. (séc.) 24x 400mg";0;"compr. pellic. (séc.)";1;"ibuprofène";;;400.0000;"mg";;0.0000;;0.0000;;true;false
"0676882";"01786";"1";"ECFD";"0005892";"7153-927";"Decapeptyl susp. inj. lib. prol. (pdr+solv.) i.m. SR [flac.+amp.] 1x 3,75mg";0;"susp. inj. lib. prol. (pdr + solv.) i.m. SR [flac. + amp.]";1;"triptoréline";;;3.7500;"mg";;0.0000;;0.0000;;true;false
"1232958";"01990";"1";"ONAA";"0014738";"24901-2279";"Sorbalgon pansement 10x (5x5cm)";0;"pansement";1;"pas de principes actifs";"5 x 5 cm";;0.0000;;;0.0000;;0.0000;;true;false
"4710224";"02731";"1";"LAARA";"8904039";"47084-828";"Arexvy susp. inj. (pdr+susp.) i.m. [2x flac.] 1dos.";0;"susp. inj. (pdr + susp.) i.m. [2x flac.]";1;"virus respiratoire syncytial sous-groupe A (glycoprotéine F en forme pré-fusion)";;;1.0000;"dos.";;0.0000;;0.0000;;true;false
"4570073";"02138";"1";"ACEA";"0025585";"45559-711";"Levosimendan Kabi sol. perf. à diluer i.v. [flac.] 1x 12,5mg/5ml";0;"sol. perf. à diluer i.v. [flac.]";1;"lévosimendan";;;12.5000;"mg";"/";5.0000;"ml";0.0000;;true;false
"4227906";"01274";"1";"TCA";"0016485";"42937-3426";"Nitisinone Dipharma gél. 60x 5mg";0;"gél.";1;"nitisinone";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2581882";"01787";"1";"ECFD";"0005892";"23945-927";"Salvacyl susp. inj. lib. prol. (pdr+solv.) i.m./s.c. [flac.+amp.] 1x 11,25mg";0;"susp. inj. lib. prol. (pdr + solv.) i.m./s.c. [flac. + amp.]";1;"triptoréline";;;11.2500;"mg";;0.0000;;0.0000;;true;false
"3952470";"02085";"1";"FCABA";"0005611";"19653-315";"Oestrogel 0,75 mg/1 dos. gel transderm. (pompe doseuse) 3x80g 0,6mg/1g";0;"gel transderm. (pompe doseuse)";1;"estradiol";;;0.6000;"mg";"/";1.0000;"g";0.0000;;true;false
"4582060";"02664";"1";"KAIA";"0009969";"45484-604";"Arikayce disp. inhal. nébul. Liposomal [flac.] 28x 590mg";0;"disp. inhal. nébul. Liposomal [flac.]";1;"amikacine (en liposomes)";;;590.0000;"mg";;0.0000;;0.0000;;true;false
"2440907";"01990";"1";"ONEA";"0014811";"16667-1230";"Mepilex-Ag pansement 5x (10x21cm)";0;"pansement";1;"pas de principes actifs";"10 x 21 cm";;0.0000;;;0.0000;;0.0000;;true;false
"4148771";"00122";"1";"JBDA";"0007922";"43513-1289";"Aripiprazole Mylan Pharma compr. 28x 10mg";0;"compr.";1;"aripiprazole";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"4148805";"00122";"1";"JBDA";"0007922";"43513-1289";"Aripiprazole Mylan Pharma compr. 98x 15mg";0;"compr.";1;"aripiprazole";;;15.0000;"mg";;0.0000;;0.0000;;true;false
"4148821";"00122";"1";"JBDA";"0007922";"43513-1289";"Aripiprazole Mylan Pharma compr. 98x 30mg";0;"compr.";1;"aripiprazole";;;30.0000;"mg";;0.0000;;0.0000;;true;false
"2825842";"01990";"1";"ONEA";"0014811";"1065-1750";"Allevyn pansement Gentle Border Lite 10x (15x15cm)";0;"pansement Gentle Border Lite";1;"pas de principes actifs";"15 x 15 cm";;0.0000;;;0.0000;;0.0000;;true;false
"2356913";"01990";"1";"ONGA";"0014852";"29207-2295";"Vliwaktiv AG pansement 10x (10x20cm)";0;"pansement";1;"pas de principes actifs";"10 x 20 cm";;0.0000;;;0.0000;;0.0000;;true;false
"4624342";"01001";"1";"JGBGA";"0008987";"46078-612";"Lacosamide EG compr. pellic. 56x 100mg";0;"compr. pellic.";1;"lacosamide";;;100.0000;"mg";;0.0000;;0.0000;;true;false
"3351798";"00122";"1";"JBDA";"0007922";"32219-1636";"Aripiprazole Sandoz compr. 28x 30mg (UD)";0;"compr.";1;"aripiprazole";;;30.0000;"mg";;0.0000;;0.0000;;true;false
"4624359";"01001";"1";"JGBGA";"0008987";"46078-612";"Lacosamide EG compr. pellic. 56x 150mg";0;"compr. pellic.";1;"lacosamide";;;150.0000;"mg";;0.0000;;0.0000;;true;false
"3444569";"02071";"1";"ALAA";"0001552";"32201-3640";"Atorvastatin HCS compr. pellic. 100x 80mg";0;"compr. pellic.";1;"atorvastatine";;;80.0000;"mg";;0.0000;;0.0000;;true;false
"3064862";"02071";"1";"ALAA";"0001552";"32201-3640";"Atorvastatin HCS compr. pellic. 98x 20mg";0;"compr. pellic.";1;"atorvastatine";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"3064896";"02071";"1";"ALAA";"0001552";"32201-3640";"Atorvastatin HCS compr. pellic. 98x 40mg";0;"compr. pellic.";1;"atorvastatine";;;40.0000;"mg";;0.0000;;0.0000;;true;false
"3175502";"00156";"1";"KABBA";"0009837";"2758-612";"Azithromycine EG compr. pellic. 24x 250mg";0;"compr. pellic.";1;"azithromycine";;;250.0000;"mg";;0.0000;;0.0000;;true;false
"4624367";"01001";"1";"JGBGA";"0008987";"46078-612";"Lacosamide EG compr. pellic. 56x 200mg";0;"compr. pellic.";1;"lacosamide";;;200.0000;"mg";;0.0000;;0.0000;;true;false
"2480333";"01990";"1";"ONAA";"0014738";"6734-2238";"Curasorb pansement 5x (10x20cm)";0;"pansement";1;"pas de principes actifs";"10 x 20 cm";;0.0000;;;0.0000;;0.0000;;true;false
"3117066";"01990";"1";"ONEA";"0014811";"1065-1750";"Allevyn pansement Life 10x (15,4x15,4cm)";0;"pansement Life";1;"pas de principes actifs";"15,4 x 15,4 cm";;0.0000;;;0.0000;;0.0000;;true;false
"3175510";"00156";"1";"KABBA";"0009837";"2758-612";"Azithromycine EG compr. pellic. (séc.) 24x 500mg";0;"compr. pellic. (séc.)";1;"azithromycine";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"2369981";"00156";"1";"KABBA";"0009837";"2758-612";"Azithromycine EG compr. pellic. (séc.) 3x 500mg";0;"compr. pellic. (séc.)";1;"azithromycine";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"2371722";"00156";"1";"KABBA";"0009837";"2758-612";"Azithromycine EG compr. pellic. (séc.) 6x 500mg";0;"compr. pellic. (séc.)";1;"azithromycine";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"2659076";"02130";"1";"KABBA";"0009837";"2782-1818";"Azithromycine Teva compr. pellic. (séc.) 3x 500mg";0;"compr. pellic. (séc.)";1;"azithromycine";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"2659084";"02130";"1";"KABBA";"0009837";"2782-1818";"Azithromycine Teva compr. pellic. (séc.) 6x 500mg";0;"compr. pellic. (séc.)";1;"azithromycine";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"4624334";"01001";"1";"JGBGA";"0008987";"46078-612";"Lacosamide EG compr. pellic. 56x 50mg";0;"compr. pellic.";1;"lacosamide";;;50.0000;"mg";;0.0000;;0.0000;;true;false
"1078518";"01990";"1";"ONAA";"0014738";"13953-2253";"Kaltostat mèche 5x (2x45cm)";0;"mèche";1;"pas de principes actifs";"2 x 45 cm";;0.0000;;;0.0000;;0.0000;;true;false
"3739372";"01769";"1";"HCAM";"0006619";"41038-2303";"Tramadol Krka gél. 60x 50mg";0;"gél.";1;"tramadol chlorhydrate";;;50.0000;"mg";;0.0000;;0.0000;;true;false
"1720143";"00770";"1";"BABBCA";"0017384";"2014-1289";"Arixtra sol. inj. i.v./s.c. [ser. préremplie] 10x 2,5mg/0,5ml";0;"sol. inj. i.v./s.c. [ser. préremplie]";1;"fondaparinux sodium";;;2.5000;"mg";"/";0.5000;"ml";0.0000;;true;false
"2490944";"00221";"1";"AADA";"0000125";"5934-1289";"Co-Bisoprolol Viatris 10/25 compr. pellic. (séc.) 84x";0;"compr. pellic. (séc.)";1;"bisoprolol fumarate";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"2490944";"00866";"1";"AADA";"0000125";"5934-1289";"Co-Bisoprolol Viatris 10/25 compr. pellic. (séc.) 84x";0;"compr. pellic. (séc.)";2;"hydrochlorothiazide";;;25.0000;"mg";;0.0000;;0.0000;;true;false
"2082410";"00221";"1";"AADA";"0000125";"5934-1289";"Co-Bisoprolol Viatris 10/25 compr. pellic. (séc.) 56x";0;"compr. pellic. (séc.)";1;"bisoprolol fumarate";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"2082410";"00866";"1";"AADA";"0000125";"5934-1289";"Co-Bisoprolol Viatris 10/25 compr. pellic. (séc.) 56x";0;"compr. pellic. (séc.)";2;"hydrochlorothiazide";;;25.0000;"mg";;0.0000;;0.0000;;true;false
"2082436";"00221";"1";"AADA";"0000125";"5934-1289";"Co-Bisoprolol Viatris 5/12,5 compr. pellic. (séc.) 56x";0;"compr. pellic. (séc.)";1;"bisoprolol fumarate";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2082436";"00866";"1";"AADA";"0000125";"5934-1289";"Co-Bisoprolol Viatris 5/12,5 compr. pellic. (séc.) 56x";0;"compr. pellic. (séc.)";2;"hydrochlorothiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"2655009";"00221";"1";"AADA";"0000125";"5934-1289";"Co-Bisoprolol Viatris 10/25 compr. pellic. (séc.) 100x";0;"compr. pellic. (séc.)";1;"bisoprolol fumarate";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"2655009";"00866";"1";"AADA";"0000125";"5934-1289";"Co-Bisoprolol Viatris 10/25 compr. pellic. (séc.) 100x";0;"compr. pellic. (séc.)";2;"hydrochlorothiazide";;;25.0000;"mg";;0.0000;;0.0000;;true;false
"4251849";"01505";"1";"JBDG";"0007963";"22533-1636";"Quetiapin Sandoz compr. lib. prol. Retard 100x 400mg";0;"compr. lib. prol. Retard";1;"quétiapine";;;400.0000;"mg";;0.0000;;0.0000;;true;false
"4237376";"01386";"1";"MABDA";"0012914";"43455-1818";"Armisarte 25 mg/1 ml sol. perf. à diluer i.v. [flac.] 1x 1g/40ml";0;"sol. perf. à diluer i.v. [flac.]";1;"pémétrexed";;;1.0000;"g";"/";40.0000;"ml";0.0000;;true;false
"3001856";"00492";"1";"FBBAA";"0019422";"7435-315";"Desogestrel Besins compr. pellic. 3x28x 75µg";0;"compr. pellic.";1;"désogestrel";;;75.0000;"µg";;0.0000;;0.0000;;true;false
"3001864";"00492";"1";"FBBAA";"0019422";"7435-315";"Desogestrel Besins compr. pellic. 6x28x 75µg";0;"compr. pellic.";1;"désogestrel";;;75.0000;"µg";;0.0000;;0.0000;;true;false
"4237350";"01386";"1";"MABDA";"0012914";"43455-1818";"Armisarte 25 mg/1 ml sol. perf. à diluer i.v. [flac.] 1x 500mg/20ml";0;"sol. perf. à diluer i.v. [flac.]";1;"pémétrexed";;;500.0000;"mg";"/";20.0000;"ml";0.0000;;true;false
"2713089";"02085";"1";"FCBAA";"0005702";"10090-3160";"Femoston 0,5/2,5 compr. pellic. Low 3x28";0;"compr. pellic. Low";1;"estradiol";;;0.5000;"mg";;0.0000;;0.0000;;true;false
"2713089";"00578";"1";"FCBAA";"0005702";"10090-3160";"Femoston 0,5/2,5 compr. pellic. Low 3x28";0;"compr. pellic. Low";2;"dydrogestérone";;;2.5000;"mg";;0.0000;;0.0000;;true;false
"2355246";"01990";"1";"ONAA";"0014738";"25536-2295";"Suprasorb A+AG mèche 5x (2x30cm)";0;"mèche";1;"pas de principes actifs";"2 x 30 cm";;0.0000;;;0.0000;;0.0000;;true;false
"1607639";"02085";"1";"FCBAA";"0005702";"10090-3160";"Femoston 1/5 compr. pellic. Conti 3x28";0;"compr. pellic. Conti";1;"estradiol";;;1.0000;"mg";;0.0000;;0.0000;;true;false
"1607639";"00578";"1";"FCBAA";"0005702";"10090-3160";"Femoston 1/5 compr. pellic. Conti 3x28";0;"compr. pellic. Conti";2;"dydrogestérone";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"4683108";"02716";"1";"LCBFBA";"8903940";"46680-1792";"Aspaveli sol. perf. s.c. [flac.] 1x 1080mg/20ml";0;"sol. perf. s.c. [flac.]";1;"pegcétacoplan";;;1080.0000;"mg";"/";20.0000;"ml";0.0000;;true;false
"4237285";"02559";"1";"DAEA";"0003780";"43604-1347";"Atectura 125/127,5 poudre inhal. (gél.) Breezhaler 90x";0;"poudre inhal. (gél.) Breezhaler";1;"indacatérol";;;125.0000;"µg";;0.0000;;0.0000;;true;false
"4237285";"02103";"1";"DAEA";"0003780";"43604-1347";"Atectura 125/127,5 poudre inhal. (gél.) Breezhaler 90x";0;"poudre inhal. (gél.) Breezhaler";2;"mométasone furoate";;;127.5000;"µg";;0.0000;;0.0000;;true;false
"4237269";"02559";"1";"DAEA";"0003780";"43604-1347";"Atectura 125/260 poudre inhal. (gél.) Breezhaler 90x";0;"poudre inhal. (gél.) Breezhaler";1;"indacatérol";;;125.0000;"µg";;0.0000;;0.0000;;true;false
"4237269";"02103";"1";"DAEA";"0003780";"43604-1347";"Atectura 125/260 poudre inhal. (gél.) Breezhaler 90x";0;"poudre inhal. (gél.) Breezhaler";2;"mométasone furoate";;;260.0000;"µg";;0.0000;;0.0000;;true;false
"4237301";"02559";"1";"DAEA";"0003780";"43604-1347";"Atectura 125/62,5 poudre inhal. (gél.) Breezhaler 90x";0;"poudre inhal. (gél.) Breezhaler";1;"indacatérol";;;125.0000;"µg";;0.0000;;0.0000;;true;false
"4237301";"02103";"1";"DAEA";"0003780";"43604-1347";"Atectura 125/62,5 poudre inhal. (gél.) Breezhaler 90x";0;"poudre inhal. (gél.) Breezhaler";2;"mométasone furoate";;;62.5000;"µg";;0.0000;;0.0000;;true;false
"4131702";"01252";"1";"MABBE";"0019570";"2485-1636";"Atriance sol. perf. i.v. [flac.] 1x 250mg/50ml";0;"sol. perf. i.v. [flac.]";1;"nélarabine";;;250.0000;"mg";"/";50.0000;"ml";0.0000;;true;false
"3137403";"01942";"1";"LCBDHA";"0020677";"2543-2097";"Aubagio compr. pellic. 28x 14mg";0;"compr. pellic.";1;"tériflunomide";;;14.0000;"mg";;0.0000;;0.0000;;true;false
"4227914";"01274";"1";"TCA";"0016485";"42937-3426";"Nitisinone Dipharma gél. 60x 20mg";0;"gél.";1;"nitisinone";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"2076123";"00725";"1";"AHCCA";"0001222";"1875-1289";"Apocard gél. lib. prol. Retard 60x 100mg";0;"gél. lib. prol. Retard";1;"flécaïnide acétate";;;100.0000;"mg";;0.0000;;0.0000;;true;false
"0835017";"00827";"1";"EACE";"0004382";"11874-1172";"Glurenorm compr. (séc.) 100x 30mg";0;"compr. (séc.)";1;"gliquidone";;;30.0000;"mg";;0.0000;;0.0000;;true;false
"2529618";"01740";"1";"PDBC";"0015396";"11569-1826";"Geltim gel (unidose) opht. [sans cons.] 90x0,4g 1mg/1g (UD)";0;"gel (unidose) opht. [sans cons.]";1;"timolol";;;1.0000;"mg";"/";1.0000;"g";0.0000;;true;false
"4380903";"01942";"1";"LCBDHA";"0020677";"2543-2097";"Aubagio compr. pellic. 28x 7mg";0;"compr. pellic.";1;"tériflunomide";;;7.0000;"mg";;0.0000;;0.0000;;true;false
"2682649";"00967";"1";"SAACA";"0016246";"37887-398";"Iomeron 350 mg/1 ml sol. inj./instill. i.v./i.artér./i.canal./i.card./i.utér. [flac.] 1x 357,2g/500ml";0;"sol. inj./instill. i.v./i.artér./i.canal./i.card./i.utér. [flac.]";1;"ioméprol";;;357.2000;"g";"/";500.0000;"ml";0.0000;;true;false
"1177278";"00967";"1";"SAACA";"0016246";"37887-398";"Iomeron 350 mg/1 ml sol. inj./instill. i.v./i.artér./i.canal./i.card./i.utér. [flac.] 1x 71,44g/100ml";0;"sol. inj./instill. i.v./i.artér./i.canal./i.card./i.utér. [flac.]";1;"ioméprol";;;71.4400;"g";"/";100.0000;"ml";0.0000;;true;false
"2470706";"00757";"1";"QCBCBB";"0025767";"2592-828";"Avamys susp. spray nas. 120dos. 27,5µg/1dos.";0;"susp. spray nas.";1;"fluticasone furoate";;;27.5000;"µg";"/";1.0000;"dos.";0.0000;;true;false
"2372944";"00672";"1";"ALIA";"0001743";"13045-3491";"Inegy 10/40 compr. 98x";0;"compr.";1;"ézétimibe";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"2372944";"01615";"1";"ALIA";"0001743";"13045-3491";"Inegy 10/40 compr. 98x";0;"compr.";2;"simvastatine";;;40.0000;"mg";;0.0000;;0.0000;;true;false
"1177286";"00967";"1";"SAACA";"0016246";"37887-398";"Iomeron 350 mg/1 ml sol. inj./instill. i.v./i.artér./i.canal./i.card./i.utér. [flac.] 1x 142,88g/200ml";0;"sol. inj./instill. i.v./i.artér./i.canal./i.card./i.utér. [flac.]";1;"ioméprol";;;142.8800;"g";"/";200.0000;"ml";0.0000;;true;false
"2195071";"00205";"1";"MBAA";"0013201";"2600-1628";"Avastin 25 mg/1 ml sol. perf. à diluer i.v. [flac.] 1x 100mg/4ml";0;"sol. perf. à diluer i.v. [flac.]";1;"bévacizumab";;;100.0000;"mg";"/";4.0000;"ml";0.0000;;true;false
"3364080";"01615";"1";"ALAD";"0001594";"24596-885";"Simvastatin Sandoz (Impexeco) compr. pellic. (séc.) 100x 40mg";0;"compr. pellic. (séc.)";1;"simvastatine";;;40.0000;"mg";;0.0000;;0.0000;;true;false
"4493755";"02667";"1";"NAABA";"0013342";"45534-1024";"Monoferric 100 mg/1 ml sol. inj./perf. i.v. [flac.] 2x 1g/10ml";0;"sol. inj./perf. i.v. [flac.]";1;"fer(III)";;;1.0000;"g";"/";10.0000;"ml";0.0000;;true;false
"1179902";"01046";"1";"FBCBA";"0020834";"17376-299";"Mirena système de diffusion i.utér. 52mg";0;"système de diffusion i.utér.";1;"lévonorgestrel";;;52.0000;"mg";;0.0000;;0.0000;;true;false
"2131506";"01006";"1";"JGABA";"0008755";"14415-828";"Lambipol compr. à croquer/disp. 60x 25mg";0;"compr. à croquer/disp.";1;"lamotrigine";;;25.0000;"mg";;0.0000;;0.0000;;true;false
"2802858";"01017";"1";"PDDB";"0018515";"14654-612";"Latanoprost EG collyre sol. 3x2,5ml 50µg/1ml";0;"collyre sol.";1;"latanoprost";;;50.0000;"µg";"/";1.0000;"ml";0.0000;;true;false
"3258324";"01017";"1";"PDFB";"0025981";"32094-612";"Latanoprost/Timolol EG 50/5 collyre sol. 3x2,5ml";0;"collyre sol.";1;"latanoprost";;;50.0000;"µg";"/";1.0000;"ml";0.0000;;true;false
"3258324";"01740";"1";"PDFB";"0025981";"32094-612";"Latanoprost/Timolol EG 50/5 collyre sol. 3x2,5ml";0;"collyre sol.";2;"timolol";;;5.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"4493730";"02667";"1";"NAABA";"0013342";"45534-1024";"Monoferric 100 mg/1 ml sol. inj./perf. i.v. [flac.] 5x 100mg/1ml";0;"sol. inj./perf. i.v. [flac.]";1;"fer(III)";;;100.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"2672194";"01990";"1";"ONEA";"0014811";"3244-2261";"Biatain pansement Adhésif 5x (18x18cm)";0;"pansement Adhésif";1;"pas de principes actifs";"18 x 18 cm";;0.0000;;;0.0000;;0.0000;;true;false
"2672202";"01990";"1";"ONEA";"0014811";"3244-2261";"Biatain pansement Adhésif 10x (10x10cm)";0;"pansement Adhésif";1;"pas de principes actifs";"10 x 10 cm";;0.0000;;;0.0000;;0.0000;;true;false
"2195063";"00205";"1";"MBAA";"0013201";"2600-1628";"Avastin 25 mg/1 ml sol. perf. à diluer i.v. [flac.] 1x 400mg/16ml";0;"sol. perf. à diluer i.v. [flac.]";1;"bévacizumab";;;400.0000;"mg";"/";16.0000;"ml";0.0000;;true;false
"2205706";"01189";"1";"JCDC";"0008110";"17400-612";"Mirtazapine EG compr. pellic. (séc.) 60x 15mg";0;"compr. pellic. (séc.)";1;"mirtazapine";;;15.0000;"mg";;0.0000;;0.0000;;true;false
"4493748";"02667";"1";"NAABA";"0013342";"45534-1024";"Monoferric 100 mg/1 ml sol. inj./perf. i.v. [flac.] 5x 500mg/5ml";0;"sol. inj./perf. i.v. [flac.]";1;"fer(III)";;;500.0000;"mg";"/";5.0000;"ml";0.0000;;true;false
"3000718";"01017";"1";"PDDB";"0018515";"17665-1826";"Monoprost collyre sol. (unidose) [sans cons.] 90x0,2ml 50µg/1ml (UD)";0;"collyre sol. (unidose) [sans cons.]";1;"latanoprost";;;50.0000;"µg";"/";1.0000;"ml";0.0000;;true;false
"2999795";"01017";"1";"PDDB";"0018515";"17665-1826";"Monoprost collyre sol. (unidose) [sans cons.] 30x0,2ml 50µg/1ml (UD)";0;"collyre sol. (unidose) [sans cons.]";1;"latanoprost";;;50.0000;"µg";"/";1.0000;"ml";0.0000;;true;false
"1459957";"01790";"1";"PCD";"0015297";"17657-1826";"Monofree Tropicamide 0,5 % collyre sol. (unidose) [sans cons.] 20x0,4ml 5mg/1ml (UD)";0;"collyre sol. (unidose) [sans cons.]";1;"tropicamide";;;5.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"1459965";"01335";"1";"PEA";"0015495";"17640-1826";"Monofree Oxybuprocaine HCl 0,4 % collyre sol. (unidose) [sans cons.] 20x0,4ml 4mg/1ml (UD)";0;"collyre sol. (unidose) [sans cons.]";1;"oxybuprocaïne chlorhydrate";;;4.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"3019155";"00940";"1";"LCBCBA";"0028472";"2642-331";"Avonex sol. inj. i.m. [stylo prérempli] 4x 30µg/0,5ml";0;"sol. inj. i.m. [stylo prérempli]";1;"interféron bêta-1a";;;30.0000;"µg";"/";0.5000;"ml";0.0000;;true;false
"1544774";"01990";"1";"ONGA";"0014852";"29199-2295";"Vliwaktiv pansement 20x (10x10cm)";0;"pansement";1;"pas de principes actifs";"10 x 10 cm";;0.0000;;;0.0000;;0.0000;;true;false
"3433679";"01790";"1";"PCE";"0015305";"33993-1826";"Mydrane 0,04/0,62/2 sol. inj. i.camér. [amp.] 1x0,6ml";0;"sol. inj. i.camér. [amp.]";1;"tropicamide";;;0.0400;"mg";"/";0.2000;"ml";0.0000;;true;false
"3433679";"00707";"1";"PCE";"0015305";"33993-1826";"Mydrane 0,04/0,62/2 sol. inj. i.camér. [amp.] 1x0,6ml";0;"sol. inj. i.camér. [amp.]";2;"phényléphrine chlorhydrate";;;0.6200;"mg";"/";0.2000;"ml";0.0000;;true;false
"3433679";"02099";"1";"PCE";"0015305";"33993-1826";"Mydrane 0,04/0,62/2 sol. inj. i.camér. [amp.] 1x0,6ml";0;"sol. inj. i.camér. [amp.]";3;"lidocaïne chlorhydrate";;;2.0000;"mg";"/";0.2000;"ml";0.0000;;true;false
"3433687";"01790";"1";"PCE";"0015305";"33993-1826";"Mydrane 0,04/0,62/2 sol. inj. i.camér. [amp.] 20x0,6ml";0;"sol. inj. i.camér. [amp.]";1;"tropicamide";;;0.0400;"mg";"/";0.2000;"ml";0.0000;;true;false
"3433687";"00707";"1";"PCE";"0015305";"33993-1826";"Mydrane 0,04/0,62/2 sol. inj. i.camér. [amp.] 20x0,6ml";0;"sol. inj. i.camér. [amp.]";2;"phényléphrine chlorhydrate";;;0.6200;"mg";"/";0.2000;"ml";0.0000;;true;false
"3433687";"02099";"1";"PCE";"0015305";"33993-1826";"Mydrane 0,04/0,62/2 sol. inj. i.camér. [amp.] 20x0,6ml";0;"sol. inj. i.camér. [amp.]";3;"lidocaïne chlorhydrate";;;2.0000;"mg";"/";0.2000;"ml";0.0000;;true;false
"1696392";"01122";"1";"LABEB";"0011684";"18556-1446";"Neisvac-C susp. inj. i.m. [ser. préremplie] 1x0,5ml";0;"susp. inj. i.m. [ser. préremplie]";1;"méningocoque type C (polysaccharides, conjugué)";;;0.0000;;;0.0000;;0.0000;;true;false
"3983194";"01262";"1";"JEBAA";"0008417";"18846-4150";"Nicotinell dispositif transderm. 21x 7mg/24h";0;"dispositif transderm.";1;"nicotine";;;7.0000;"mg";"/";24.0000;"h";0.0000;;true;false
"2866648";"01505";"1";"JBDG";"0007963";"22558-612";"Quetiapine EG compr. pellic. 100x 200mg";0;"compr. pellic.";1;"quétiapine";;;200.0000;"mg";;0.0000;;0.0000;;true;false
"2672178";"01990";"1";"ONEA";"0014811";"3244-2261";"Biatain pansement Adhésif 5x (15x15cm)";0;"pansement Adhésif";1;"pas de principes actifs";"15 x 15 cm";;0.0000;;;0.0000;;0.0000;;true;false
"2672269";"01990";"1";"ONEA";"0014811";"3244-2261";"Biatain pansement Non adhésif 5x (15x15cm)";0;"pansement Non adhésif";1;"pas de principes actifs";"15 x 15 cm";;0.0000;;;0.0000;;0.0000;;true;false
